rt,response,vdiff,participant_id
2.401,-1,0.0,6
1.417,1,3.0,6
1.734,-1,-2.0,6
1.467,-1,-2.0,6
1.233,1,3.0,6
2.0,1,1.0,6
1.233,1,3.0,6
1.5,1,-2.0,6
1.984,-1,1.0,6
1.667,1,0.0,6
2.966,-1,-3.0,6
2.184,1,1.0,6
1.934,1,-2.0,6
1.45,-1,-2.0,6
1.184,1,-3.0,6
1.001,1,2.0,6
1.401,1,3.0,6
1.767,1,-2.0,6
1.334,1,0.0,6
2.3,-1,-3.0,6
1.667,1,0.0,6
1.667,1,3.0,6
1.5,-1,1.0,6
1.817,1,2.0,6
2.5,1,0.0,6
1.366,1,2.0,6
2.216,-1,-3.0,6
1.451,1,1.0,6
2.25,-1,0.0,6
0.983,1,1.0,6
3.35,1,3.0,6
3.2,1,3.0,6
1.15,1,0.0,6
2.884,-1,1.0,6
1.65,-1,1.0,6
2.083,-1,-2.0,6
1.25,1,2.0,6
2.334,-1,0.0,6
1.3,1,1.0,6
5.166,-1,0.0,6
2.784,-1,-2.0,6
2.05,1,1.0,6
1.517,1,2.0,6
2.301,1,-1.0,6
1.95,1,0.0,6
1.6,1,2.0,6
1.1,-1,1.0,6
1.216,1,2.0,6
3.9,1,-3.0,6
3.7,1,1.0,6
2.367,1,1.0,6
2.433,-1,-2.0,6
2.35,1,0.0,6
2.434,1,1.0,6
1.384,1,0.0,6
1.533,-1,2.0,6
2.167,1,1.0,6
2.884,-1,-3.0,6
1.7,1,2.0,6
2.517,-1,3.0,6
3.266,1,-1.0,6
2.2,-1,-2.0,6
2.4,-1,0.0,6
1.484,-1,-1.0,6
1.133,1,0.0,6
1.567,-1,-3.0,6
5.35,-1,-1.0,6
2.317,1,2.0,6
0.833,1,-1.0,6
1.267,1,3.0,6
2.467,1,1.0,7
3.734,1,3.0,7
3.633,-1,-3.0,7
2.4,-1,1.0,7
1.917,1,0.0,7
1.434,1,-2.0,7
1.85,-1,-3.0,7
1.133,-1,-3.0,7
2.817,1,0.0,7
1.567,1,0.0,7
1.667,1,0.0,7
1.684,1,-3.0,7
2.75,1,1.0,7
1.133,1,3.0,7
1.35,-1,-1.0,7
2.667,-1,-1.0,7
2.733,-1,-3.0,7
1.45,1,2.0,7
1.4,-1,-1.0,7
1.317,-1,-1.0,7
1.517,1,1.0,7
1.433,-1,-3.0,7
1.334,-1,1.0,7
1.183,-1,2.0,7
1.383,1,-3.0,7
2.4,-1,0.0,7
1.534,1,2.0,7
1.166,1,0.0,7
1.05,1,0.0,7
2.583,-1,-1.0,7
0.866,1,1.0,7
1.133,-1,-3.0,7
1.6,1,3.0,7
0.9,1,2.0,7
2.367,-1,-2.0,7
1.134,-1,-3.0,7
0.883,-1,-2.0,7
1.6,1,1.0,7
1.2,1,3.0,7
1.733,-1,-3.0,7
0.867,-1,-3.0,7
2.85,-1,0.0,7
2.601,1,3.0,7
2.634,-1,3.0,7
1.067,1,2.0,7
1.484,-1,-1.0,7
1.251,1,2.0,7
2.517,-1,0.0,7
1.4,1,3.0,7
1.817,1,1.0,7
1.467,1,-3.0,7
1.3,-1,0.0,7
0.934,-1,1.0,7
1.217,1,1.0,7
1.283,1,0.0,7
1.284,1,0.0,7
1.433,1,1.0,7
1.384,1,3.0,7
1.2,1,0.0,7
1.767,-1,1.0,7
1.167,1,2.0,7
0.966,-1,-3.0,7
0.883,-1,-2.0,7
0.851,-1,-3.0,7
1.95,1,3.0,7
2.501,-1,-2.0,7
1.484,1,-2.0,7
1.45,-1,2.0,7
0.95,1,0.0,7
2.184,-1,-1.0,7
1.367,-1,-3.0,7
1.05,1,2.0,7
1.533,1,1.0,7
1.5,1,0.0,7
2.251,1,0.0,7
1.184,1,2.0,7
1.066,1,0.0,7
1.701,-1,-1.0,7
1.35,-1,-2.0,7
1.434,-1,-1.0,7
1.984,1,2.0,7
1.4,-1,-1.0,7
1.383,-1,-1.0,7
1.184,1,3.0,7
0.884,1,3.0,7
1.45,1,-1.0,7
1.584,1,2.0,7
2.266,1,2.0,7
0.9,-1,0.0,7
1.617,1,0.0,7
1.15,-1,-1.0,7
1.133,1,-3.0,7
2.283,-1,-3.0,7
1.366,-1,-3.0,7
1.167,1,2.0,7
0.734,1,2.0,7
3.517,1,0.0,7
1.6,-1,-2.0,7
1.316,-1,-3.0,7
4.267,1,0.0,7
1.266,1,3.0,7
1.333,1,0.0,7
1.984,1,1.0,7
2.317,-1,-3.0,7
1.217,-1,-1.0,7
1.367,1,2.0,7
1.333,1,2.0,7
1.134,-1,-2.0,7
1.784,1,2.0,7
1.917,-1,-1.0,7
1.7,-1,-1.0,7
1.284,-1,0.0,7
1.35,-1,-1.0,7
1.617,1,-3.0,7
3.2,-1,3.0,7
1.717,-1,0.0,7
1.917,1,-2.0,7
2.517,-1,0.0,7
1.467,1,2.0,7
0.95,-1,-2.0,7
1.567,1,1.0,7
1.383,1,1.0,7
1.917,1,2.0,7
1.684,1,3.0,7
1.417,1,0.0,7
1.001,1,0.0,7
1.15,1,3.0,7
2.15,-1,-3.0,7
0.867,1,3.0,7
1.451,-1,-1.0,7
1.833,1,1.0,7
1.217,1,3.0,7
0.934,-1,0.0,7
1.417,1,2.0,7
1.267,1,-1.0,7
1.501,-1,2.0,7
1.434,1,3.0,7
1.333,1,0.0,7
1.367,-1,0.0,7
0.933,1,1.0,7
3.751,-1,2.0,7
0.85,1,-2.0,7
1.233,1,2.0,7
1.467,1,0.0,7
1.067,1,1.0,7
1.967,1,0.0,7
1.083,1,0.0,7
1.15,1,1.0,7
2.35,-1,2.0,7
1.1,1,1.0,7
1.267,1,1.0,7
1.417,1,-1.0,7
2.05,1,2.0,7
2.667,1,1.0,7
1.6,1,0.0,7
1.366,-1,-2.0,7
1.5,-1,1.0,7
1.084,-1,0.0,7
1.284,-1,-2.0,7
1.067,1,-2.0,7
1.467,1,-2.0,7
0.9,-1,-1.0,7
1.434,1,0.0,7
1.967,1,-1.0,7
1.5,-1,-2.0,7
2.383,-1,0.0,7
1.05,1,3.0,7
2.251,-1,-3.0,7
1.117,1,2.0,7
1.233,-1,1.0,7
2.1,1,-2.0,7
1.4,-1,-2.0,7
1.2,-1,-3.0,7
1.15,-1,-3.0,7
1.534,-1,1.0,7
1.284,-1,0.0,7
1.484,-1,0.0,7
1.084,-1,-2.0,7
1.9,-1,-1.0,7
1.201,1,0.0,7
1.284,-1,0.0,7
1.35,-1,-1.0,7
1.234,1,2.0,7
1.067,1,-1.0,7
1.25,-1,0.0,7
1.033,1,-1.0,7
1.15,-1,-2.0,7
1.5,1,1.0,8
2.067,-1,-1.0,8
3.267,-1,2.0,8
2.717,-1,0.0,8
2.034,-1,-2.0,8
2.517,1,1.0,8
1.867,1,3.0,8
1.1,1,1.0,8
1.6,-1,1.0,8
3.167,-1,0.0,8
1.033,-1,-1.0,8
1.334,1,-1.0,8
3.683,1,2.0,8
5.533,-1,-3.0,8
2.934,-1,0.0,8
1.467,-1,0.0,8
2.017,1,2.0,8
2.817,-1,1.0,8
1.534,-1,-2.0,8
1.467,-1,-2.0,8
1.35,-1,-1.0,8
1.667,-1,0.0,8
1.767,-1,-2.0,8
2.416,-1,-2.0,8
1.933,-1,2.0,8
2.684,1,0.0,8
2.267,1,1.0,8
2.583,1,0.0,8
3.3,-1,3.0,8
1.8,1,-2.0,8
1.401,-1,0.0,8
1.15,1,-2.0,8
1.984,1,0.0,8
1.467,1,3.0,8
3.733,-1,3.0,8
1.767,-1,-2.0,8
1.35,1,1.0,8
2.283,1,-1.0,8
1.683,1,1.0,8
1.35,1,-3.0,8
1.366,1,3.0,8
1.167,-1,0.0,8
1.217,1,2.0,8
1.567,-1,1.0,8
2.45,1,0.0,8
1.45,-1,3.0,8
1.8,1,1.0,8
1.651,-1,-2.0,8
2.05,-1,1.0,8
1.933,1,1.0,8
1.867,-1,2.0,8
1.383,1,2.0,8
1.717,-1,0.0,8
1.534,-1,-1.0,8
1.884,-1,-1.0,8
4.817,1,-3.0,8
1.383,1,0.0,8
2.25,-1,1.0,8
2.717,1,-3.0,8
2.067,1,0.0,8
1.434,1,-1.0,8
2.284,1,-1.0,8
1.8,-1,3.0,8
2.166,-1,-3.0,8
1.951,1,-1.0,8
2.184,-1,-2.0,8
1.534,-1,0.0,8
1.65,1,2.0,8
1.917,-1,0.0,8
1.367,-1,-1.0,8
1.183,1,-1.0,8
1.584,-1,3.0,8
1.533,1,-3.0,8
2.634,1,3.0,8
1.2,-1,0.0,8
3.033,1,-2.0,8
2.733,1,-3.0,8
1.267,1,2.0,8
1.616,-1,-2.0,8
1.75,1,1.0,8
2.534,-1,3.0,8
1.6,-1,-3.0,8
1.633,-1,2.0,8
1.484,1,3.0,8
1.284,-1,0.0,8
1.084,-1,1.0,8
1.3,-1,-2.0,8
1.484,1,1.0,8
1.183,-1,-2.0,8
1.033,1,3.0,8
2.75,1,-2.0,8
1.983,-1,1.0,8
1.101,-1,0.0,8
1.45,1,0.0,8
1.517,-1,-1.0,8
1.217,-1,-1.0,8
1.384,-1,2.0,8
4.5,-1,3.0,8
2.1,1,-2.0,8
1.534,1,3.0,8
1.984,1,0.0,8
0.933,1,2.0,8
1.517,-1,-3.0,8
2.367,-1,-1.0,8
2.05,-1,1.0,8
1.617,1,2.0,8
1.85,-1,-3.0,8
2.4,-1,0.0,8
1.884,-1,-1.0,8
1.101,-1,-2.0,8
3.784,1,-2.0,8
2.384,-1,0.0,8
1.05,1,-2.0,8
1.583,-1,-1.0,8
2.75,1,2.0,8
1.367,1,2.0,8
2.617,-1,1.0,8
1.983,1,3.0,8
2.1,-1,-1.0,8
1.101,1,-1.0,8
2.333,-1,-2.0,8
1.35,-1,0.0,8
1.45,1,-2.0,8
1.333,-1,3.0,8
1.467,1,2.0,8
2.317,-1,2.0,8
1.0,-1,0.0,8
1.3,1,-3.0,8
2.484,-1,2.0,8
1.216,1,0.0,8
1.183,1,2.0,8
1.234,1,2.0,8
1.05,1,0.0,8
1.133,1,0.0,8
0.95,-1,-2.0,8
1.8,1,-3.0,8
1.267,1,2.0,8
1.217,-1,-1.0,8
1.45,1,2.0,8
1.317,1,0.0,8
1.667,-1,1.0,8
2.317,1,-1.0,8
1.117,1,1.0,8
2.084,-1,0.0,8
1.367,1,-3.0,8
1.2,-1,3.0,8
1.617,1,2.0,8
0.816,1,3.0,8
1.084,1,0.0,8
1.233,1,1.0,8
1.45,-1,-1.0,8
1.05,-1,-1.0,8
1.733,-1,0.0,8
1.517,-1,1.0,8
1.184,1,-2.0,8
1.3,1,2.0,8
0.951,1,3.0,8
1.95,-1,3.0,8
2.767,-1,1.0,8
1.633,-1,3.0,8
2.083,1,0.0,8
1.134,-1,-1.0,8
1.034,-1,0.0,8
1.134,1,2.0,8
1.133,-1,-1.0,8
1.017,1,3.0,8
2.984,-1,2.0,8
1.684,-1,0.0,8
1.101,1,0.0,8
1.217,-1,0.0,8
1.0,-1,-3.0,8
1.117,-1,0.0,8
2.084,1,-1.0,8
1.433,-1,0.0,8
1.134,1,-1.0,8
1.0,1,0.0,8
1.083,-1,-1.0,8
1.151,1,-2.0,8
0.934,1,3.0,8
0.901,-1,-1.0,8
0.717,1,2.0,8
1.083,1,0.0,8
1.0,1,3.0,8
1.383,-1,1.0,8
2.817,1,-2.0,8
1.017,-1,-1.0,8
0.934,1,3.0,8
1.5,1,1.0,8
1.3,1,0.0,8
1.083,1,3.0,8
1.634,1,3.0,8
1.316,1,2.0,8
0.95,1,2.0,8
1.384,1,2.0,8
1.134,1,1.0,8
2.681,1,0.0,9
1.784,-1,-1.0,9
1.7,1,-1.0,9
1.3,-1,2.0,9
1.233,-1,-2.0,9
1.617,-1,-2.0,9
1.5,1,0.0,9
1.1,1,3.0,9
1.567,-1,-1.0,9
1.467,-1,-2.0,9
1.501,-1,-1.0,9
1.484,-1,-3.0,9
1.517,1,2.0,9
2.767,1,0.0,9
1.267,-1,-3.0,9
1.2,-1,-3.0,9
1.5,-1,-1.0,9
1.483,1,2.0,9
1.45,1,1.0,9
2.117,1,0.0,9
1.5,1,1.0,9
2.2,-1,1.0,9
1.383,1,2.0,9
1.934,1,0.0,9
1.083,-1,-2.0,9
1.467,-1,0.0,9
1.65,1,0.0,9
1.367,-1,-1.0,9
1.05,1,3.0,9
1.117,-1,-1.0,9
1.617,-1,-1.0,9
2.7,1,2.0,9
1.267,1,1.0,9
1.417,1,2.0,9
1.25,1,3.0,9
1.1,-1,-2.0,9
1.683,-1,-2.0,9
1.5,1,-1.0,9
1.517,1,3.0,9
1.383,1,3.0,9
1.55,-1,0.0,9
1.217,-1,-2.0,9
1.1,1,1.0,9
1.7,-1,0.0,9
1.601,1,0.0,9
2.266,1,-1.0,9
1.35,-1,0.0,9
2.217,-1,-3.0,9
1.367,-1,-2.0,9
1.484,1,1.0,9
1.367,-1,-1.0,9
1.117,1,-1.0,9
1.117,-1,-1.0,9
1.8,1,3.0,9
1.55,1,2.0,9
1.5,-1,0.0,9
1.267,1,2.0,9
1.484,1,-1.0,9
1.5,1,-1.0,9
1.367,1,-1.0,9
0.883,1,2.0,9
1.45,1,2.0,9
1.084,-1,-1.0,9
1.451,1,1.0,9
1.334,1,2.0,9
1.667,1,2.0,9
1.467,1,3.0,9
1.233,-1,-3.0,9
1.25,-1,-2.0,9
1.3,-1,-2.0,9
1.167,-1,-1.0,9
2.05,1,0.0,9
0.967,-1,-2.0,9
2.234,1,1.0,9
1.1,-1,-1.0,9
1.433,1,3.0,9
0.917,1,3.0,9
1.333,1,2.0,9
1.067,-1,-2.0,9
1.05,-1,-3.0,9
1.5,-1,-1.0,9
0.783,-1,-2.0,9
1.433,1,0.0,9
1.033,1,2.0,9
1.367,1,2.0,9
1.051,1,2.0,9
1.201,-1,-2.0,9
1.0,1,3.0,9
0.85,-1,-3.0,9
0.85,-1,-3.0,9
1.066,1,0.0,9
1.25,1,1.0,9
0.95,-1,-2.0,9
1.117,-1,-3.0,9
0.984,1,0.0,9
1.117,-1,-2.0,9
1.283,-1,-2.0,9
1.2,1,-1.0,9
1.183,-1,-3.0,9
0.733,1,2.0,9
1.383,-1,0.0,9
1.351,1,2.0,9
0.75,-1,-3.0,9
1.167,-1,-2.0,9
1.45,1,-1.0,9
1.367,1,2.0,9
1.55,1,0.0,9
1.033,-1,-2.0,9
0.917,1,2.0,9
1.066,-1,-3.0,9
1.534,-1,2.0,9
1.967,1,1.0,9
2.15,1,0.0,9
1.484,-1,0.0,9
1.517,-1,-3.0,9
1.184,-1,-3.0,9
1.134,-1,-1.0,9
1.017,1,2.0,9
1.166,1,1.0,9
1.05,1,-1.0,9
2.566,-1,-1.0,9
1.117,-1,-2.0,9
1.0,1,0.0,9
1.184,1,0.0,9
1.25,-1,-1.0,9
1.184,1,1.0,9
1.234,-1,1.0,9
1.0,-1,-2.0,9
1.417,1,1.0,9
1.167,1,3.0,9
1.033,1,1.0,9
0.984,1,1.0,9
1.034,1,2.0,9
1.517,1,0.0,9
1.1,1,1.0,9
1.184,-1,0.0,9
2.05,1,1.0,9
1.067,-1,0.0,9
1.367,1,0.0,9
1.134,1,1.0,9
1.183,-1,-2.0,9
0.834,1,2.0,9
0.934,-1,-2.0,9
1.033,-1,-3.0,9
1.567,-1,1.0,9
1.767,1,0.0,9
1.05,-1,0.0,9
1.0,-1,0.0,9
1.233,1,3.0,9
1.466,1,3.0,9
1.183,1,-1.0,9
0.817,1,0.0,9
1.167,-1,-1.0,9
1.134,-1,-2.0,9
1.167,1,1.0,9
1.05,-1,-1.0,9
1.334,1,2.0,9
1.367,1,-1.0,9
0.95,-1,-1.0,9
0.767,1,3.0,9
1.501,-1,2.0,9
1.683,1,1.0,9
1.583,-1,1.0,9
1.634,1,0.0,9
0.95,1,1.0,9
1.084,-1,-2.0,9
1.051,1,1.0,9
1.434,1,0.0,9
1.017,-1,-2.0,9
1.834,-1,-2.0,9
1.817,1,3.0,9
1.416,1,-1.0,9
1.183,1,1.0,9
1.15,-1,1.0,9
0.8,1,0.0,9
0.9,1,2.0,9
1.35,-1,-3.0,9
0.917,1,3.0,9
1.101,1,2.0,9
0.95,-1,0.0,9
0.667,1,0.0,9
1.267,1,0.0,9
1.5,-1,0.0,9
0.883,-1,-2.0,9
1.267,-1,-3.0,9
1.134,1,1.0,9
1.034,1,3.0,9
1.217,-1,-1.0,9
1.067,-1,-1.0,9
1.267,-1,-1.0,9
1.233,1,1.0,9
1.95,-1,0.0,9
1.084,1,1.0,9
0.967,-1,0.0,9
1.25,1,0.0,9
0.917,1,3.0,9
1.116,1,2.0,9
1.517,1,3.0,9
0.95,1,0.0,9
2.167,1,-1.0,10
1.2,-1,-1.0,10
1.317,-1,-2.0,10
1.533,1,-1.0,10
1.183,-1,-2.0,10
1.117,1,2.0,10
2.133,1,0.0,10
1.05,1,2.0,10
1.551,1,3.0,10
1.867,-1,0.0,10
1.667,-1,0.0,10
1.767,-1,3.0,10
1.117,1,1.0,10
1.65,1,2.0,10
1.117,1,0.0,10
1.3,1,3.0,10
1.25,1,0.0,10
1.35,1,0.0,10
2.117,-1,-2.0,10
1.134,-1,-3.0,10
1.733,-1,0.0,10
1.933,-1,0.0,10
2.6,1,0.0,10
1.267,-1,0.0,10
1.867,1,0.0,10
1.25,1,3.0,10
0.983,1,-1.0,10
1.817,-1,-3.0,10
2.417,-1,-1.0,10
1.8,-1,-1.0,10
1.433,-1,-3.0,10
1.433,1,2.0,10
1.267,-1,0.0,10
1.233,-1,-2.0,10
1.283,1,2.0,10
2.017,-1,0.0,10
1.201,-1,-1.0,10
1.267,1,2.0,10
1.05,-1,-3.0,10
1.8,-1,0.0,10
2.384,-1,-1.0,10
1.083,1,1.0,10
1.117,1,2.0,10
2.0,-1,0.0,10
0.916,-1,-2.0,10
1.817,-1,-3.0,10
1.584,1,-2.0,10
1.75,-1,-1.0,10
1.983,1,0.0,10
1.4,1,0.0,10
1.683,-1,1.0,10
2.3,-1,-2.0,10
1.534,1,2.0,10
2.017,1,-1.0,10
1.05,1,0.0,10
2.417,1,2.0,10
1.583,-1,0.0,10
2.25,-1,0.0,10
1.35,1,3.0,10
1.35,-1,-2.0,10
1.884,-1,-3.0,10
2.501,1,-2.0,10
1.483,1,1.0,10
1.934,1,3.0,10
1.533,-1,1.0,10
1.1,1,0.0,10
1.333,-1,-2.0,10
1.35,1,3.0,10
1.783,-1,-1.0,10
1.883,1,-2.0,10
1.501,-1,-3.0,10
1.084,1,2.0,10
1.784,1,0.0,10
1.767,1,2.0,10
1.217,1,-1.0,10
1.033,1,2.0,10
1.583,1,2.0,10
1.567,-1,-2.0,10
1.1,1,1.0,10
1.1,1,0.0,10
1.834,-1,0.0,10
1.3,1,0.0,10
1.117,1,2.0,10
1.134,1,1.0,10
1.383,-1,-2.0,10
1.184,-1,-1.0,10
1.467,1,1.0,10
1.283,-1,-2.0,10
1.483,1,0.0,10
1.283,1,3.0,10
1.75,-1,-1.0,10
1.35,-1,2.0,10
0.984,1,3.0,10
2.117,1,-1.0,10
2.034,-1,-3.0,10
1.4,1,1.0,10
2.466,-1,0.0,10
1.517,1,2.0,10
2.15,-1,-1.0,10
4.016,-1,3.0,10
1.934,-1,0.0,10
1.6,-1,3.0,10
2.35,1,2.0,10
1.333,-1,-3.0,10
1.117,-1,-3.0,10
1.301,-1,1.0,10
2.334,1,0.0,10
1.101,1,3.0,10
1.334,-1,-2.0,10
1.95,1,3.0,10
1.734,1,2.0,10
1.417,-1,1.0,10
1.367,1,2.0,10
1.533,-1,-3.0,10
2.2,1,2.0,10
1.284,1,0.0,10
1.117,1,3.0,10
1.9,-1,0.0,10
1.301,1,2.0,10
1.1,1,3.0,10
1.083,1,3.0,10
1.167,1,-2.0,10
1.183,1,1.0,10
2.35,1,-1.0,10
1.667,-1,-3.0,10
1.95,1,3.0,10
1.867,-1,-2.0,10
1.467,1,0.0,10
2.767,1,3.0,10
1.9,-1,-1.0,10
1.634,-1,-2.0,10
1.384,-1,1.0,10
2.134,1,2.0,10
1.167,1,2.0,10
1.583,1,1.0,10
2.184,1,3.0,10
1.251,1,3.0,10
1.667,1,1.0,10
1.25,-1,0.0,10
1.434,1,2.0,10
2.617,-1,1.0,10
1.65,-1,-1.0,10
1.984,-1,-1.0,10
1.567,1,3.0,10
1.533,1,3.0,10
1.917,1,2.0,10
1.301,-1,-3.0,10
1.367,-1,0.0,10
4.901,-1,-2.0,10
1.217,-1,0.0,10
1.267,-1,-3.0,10
1.067,-1,-1.0,10
1.55,-1,-3.0,10
1.2,-1,-3.0,10
1.633,-1,2.0,10
1.383,-1,-3.0,10
2.017,-1,0.0,10
1.334,1,3.0,10
2.2,1,2.0,10
1.433,1,0.0,10
0.917,1,3.0,10
2.85,1,-1.0,10
2.05,-1,0.0,10
2.051,1,2.0,10
1.933,-1,1.0,10
1.167,1,0.0,10
1.35,-1,-3.0,10
1.283,1,3.0,10
1.567,-1,-3.0,10
1.617,1,0.0,10
1.117,1,3.0,10
1.533,1,2.0,10
1.167,1,2.0,10
1.034,1,0.0,10
1.85,-1,3.0,10
1.717,-1,0.0,10
2.317,-1,-2.0,10
4.967,1,3.0,10
1.517,1,2.0,10
1.234,-1,-3.0,10
3.184,-1,-1.0,10
1.45,-1,-3.0,10
1.301,-1,-3.0,10
0.951,1,1.0,10
2.684,-1,1.0,10
1.533,-1,0.0,10
1.767,1,1.0,10
2.034,1,3.0,10
1.966,1,3.0,10
1.35,-1,0.0,10
1.667,1,2.0,10
2.034,-1,-2.0,10
1.451,1,1.0,10
1.801,1,-1.0,10
2.067,-1,-1.0,10
1.65,1,-1.0,10
2.5,1,0.0,11
1.8,1,-1.0,11
1.751,1,-1.0,11
1.767,1,3.0,11
4.284,1,1.0,11
4.0,-1,0.0,11
1.75,1,1.0,11
5.45,1,-2.0,11
2.05,1,2.0,11
5.784,-1,0.0,11
3.133,1,-1.0,11
3.167,-1,-2.0,11
1.417,-1,0.0,11
4.134,1,-2.0,11
1.367,1,1.0,11
1.767,-1,-2.0,11
2.884,1,1.0,11
1.566,1,-3.0,11
3.767,-1,1.0,11
2.701,-1,-3.0,11
2.867,-1,-1.0,11
1.383,-1,0.0,11
3.251,1,3.0,11
4.717,1,-1.0,11
3.617,1,-2.0,11
2.467,1,0.0,11
2.033,1,0.0,11
2.617,-1,-3.0,11
1.984,-1,-1.0,11
1.466,1,-1.0,11
1.9,1,3.0,11
1.851,-1,-2.0,11
2.117,-1,-3.0,11
1.617,-1,-1.0,11
2.217,-1,1.0,11
3.434,-1,1.0,11
2.434,-1,-1.0,11
2.183,1,-3.0,11
4.75,1,1.0,11
1.7,1,2.0,11
3.8,1,1.0,11
2.65,-1,0.0,11
4.533,-1,0.0,11
2.683,1,-3.0,11
2.234,-1,-3.0,11
1.534,-1,-3.0,11
4.634,1,-2.0,11
4.083,-1,-2.0,11
3.001,-1,-2.0,11
2.551,-1,2.0,11
1.734,1,3.0,11
3.3,-1,1.0,11
1.717,1,2.0,11
2.117,1,2.0,11
1.384,-1,0.0,11
1.617,-1,-3.0,11
1.451,1,3.0,11
1.484,-1,-2.0,11
1.934,1,2.0,11
3.117,-1,-3.0,11
1.784,-1,1.0,11
1.5,1,0.0,11
2.0,1,0.0,11
2.8,1,-2.0,11
2.05,-1,0.0,11
1.867,-1,-2.0,11
1.533,1,2.0,11
1.566,1,2.0,11
5.701,1,-1.0,11
2.0,1,-1.0,11
2.584,-1,2.0,11
1.334,-1,-2.0,11
2.434,-1,0.0,11
1.834,1,2.0,11
1.717,1,-1.0,11
1.3,-1,-1.0,11
1.984,1,-2.0,11
1.466,-1,-2.0,11
2.967,1,0.0,11
2.301,-1,2.0,11
3.434,-1,0.0,11
1.833,1,1.0,11
3.833,1,-3.0,11
2.201,1,1.0,11
2.533,1,0.0,11
1.267,-1,-1.0,11
3.167,1,2.0,11
2.6,-1,0.0,11
1.884,1,0.0,11
1.534,-1,1.0,11
2.667,-1,2.0,11
2.467,-1,-1.0,11
5.334,-1,-3.0,11
1.267,-1,-3.0,11
2.717,1,-2.0,11
1.451,-1,0.0,11
1.183,1,3.0,11
1.8,-1,-1.0,11
1.267,1,2.0,11
1.05,1,1.0,11
2.333,-1,-1.0,11
1.467,-1,-3.0,11
1.701,-1,0.0,11
2.533,1,-1.0,11
3.55,-1,1.0,11
2.267,1,-1.0,11
1.217,1,3.0,11
1.234,-1,-2.0,11
1.117,1,2.0,11
1.534,1,0.0,11
1.166,1,2.0,11
1.801,1,0.0,11
3.617,-1,-1.0,11
3.433,-1,1.0,11
1.151,-1,-2.0,11
2.417,1,2.0,11
1.2,1,2.0,11
1.517,-1,0.0,11
3.384,-1,3.0,11
2.201,-1,0.0,11
1.383,-1,2.0,11
1.651,-1,-1.0,11
2.467,1,0.0,11
3.867,-1,-2.0,11
1.8,1,1.0,11
2.184,1,3.0,11
1.967,-1,0.0,11
1.317,-1,-2.0,11
2.884,-1,0.0,11
2.717,1,1.0,11
3.384,-1,0.0,11
1.483,1,0.0,11
1.817,1,2.0,11
1.751,1,-1.0,11
1.2,-1,1.0,11
1.367,1,3.0,11
1.517,-1,0.0,11
2.383,-1,-2.0,11
1.85,1,-2.0,11
3.017,-1,0.0,11
2.117,1,-1.0,11
3.5,1,2.0,11
1.417,1,3.0,11
1.35,-1,-2.0,11
1.1,1,0.0,11
1.3,-1,0.0,11
1.317,1,3.0,11
3.067,1,0.0,11
1.183,1,-3.0,11
1.534,-1,1.0,11
1.767,1,3.0,11
1.517,-1,1.0,11
1.217,-1,-3.0,11
4.417,-1,2.0,11
1.434,-1,1.0,11
2.45,-1,0.0,11
1.85,1,3.0,11
1.433,-1,3.0,11
1.184,-1,2.0,11
1.984,-1,-3.0,11
1.267,-1,-2.0,11
5.283,1,1.0,11
2.451,-1,1.0,11
2.301,1,2.0,11
1.633,1,0.0,11
1.784,1,-2.0,11
1.4,1,-1.0,11
1.517,1,-1.0,11
2.851,1,2.0,11
2.883,-1,-2.0,11
1.617,1,1.0,11
1.917,1,-3.0,11
1.584,1,3.0,11
1.65,1,3.0,11
1.517,1,-1.0,11
2.917,1,2.0,11
1.051,-1,-3.0,11
3.267,1,0.0,11
3.367,-1,0.0,11
1.816,1,1.0,11
2.233,1,1.0,11
1.817,-1,1.0,11
3.717,-1,1.0,11
2.65,-1,-2.0,11
1.334,1,-3.0,11
2.101,1,0.0,11
5.8,1,0.0,11
1.167,1,2.0,11
2.75,1,1.0,11
1.634,-1,-3.0,11
2.4,-1,-2.0,11
2.317,-1,-1.0,11
1.801,1,-1.0,12
2.75,1,0.0,12
1.967,1,0.0,12
1.501,-1,0.0,12
1.384,-1,-1.0,12
1.75,1,3.0,12
2.367,1,1.0,12
3.051,1,3.0,12
2.817,-1,-3.0,12
2.734,1,-1.0,12
1.4,1,2.0,12
4.017,1,0.0,12
1.7,-1,-2.0,12
5.834,1,0.0,12
1.816,1,1.0,12
1.117,1,3.0,12
1.7,1,2.0,12
1.534,1,1.0,12
4.084,1,2.0,12
1.567,-1,-1.0,12
1.783,1,1.0,12
3.034,-1,0.0,12
1.5,1,3.0,12
5.05,-1,-3.0,12
1.283,1,3.0,12
1.117,-1,-2.0,12
1.151,-1,0.0,12
1.4,-1,0.0,12
3.35,-1,1.0,12
1.234,-1,-2.0,12
0.984,-1,1.0,12
1.733,-1,-1.0,12
2.251,1,-1.0,12
2.2,1,-1.0,12
1.716,1,2.0,12
1.801,-1,-2.0,12
1.434,1,-1.0,12
1.134,-1,-3.0,12
1.333,-1,-3.0,12
0.833,-1,0.0,12
1.4,1,0.0,12
1.167,-1,-2.0,12
1.167,1,1.0,12
3.817,-1,-3.0,12
0.9,-1,0.0,12
1.45,1,3.0,12
1.533,1,1.0,12
2.4,-1,-3.0,12
2.134,1,-2.0,12
1.968,-1,-2.0,12
